0.0940884	0.418594	0.526703	0.496031	0.237254	0.166485	0.538437	0.170361	0.551924	0.422424	0.564843	0.386228	0.236022	0.20281	0.476933	0	0.174514	0.287759	0.131564	0.318316	0.241882	0.471924	0.188873	0.33639	0.485898	0.372186	0.536061	0.555949	0	0.379565	
0.11069	0.411459	0.525272	0.521489	0.268901	0.183107	0.560515	0.19472	0.566773	0.432057	0.588583	0.367457	0.271752	0.208674	0.467569	0.00575476	0.219621	0.296569	0.14641	0.365194	0.261302	0.484017	0.221563	0.358367	0.516606	0.369763	0.546184	0.564058	0	0.395443	
0.131295	0.400152	0.51805	0.545161	0.299414	0.201324	0.578391	0.220429	0.578263	0.437528	0.606031	0.346708	0.309379	0.214017	0.454952	0.0509515	0.264067	0.301338	0.161293	0.410338	0.282685	0.490289	0.256081	0.376954	0.541703	0.364656	0.552005	0.567754	0.0109503	0.409562	
0.155551	0.384867	0.505158	0.56664	0.328268	0.220823	0.59176	0.247045	0.586196	0.43874	0.616888	0.324338	0.34826	0.218748	0.439296	0.0994827	0.307091	0.301985	0.17596	0.452976	0.305665	0.490632	0.291835	0.391833	0.560759	0.356951	0.553423	0.566975	0.0355914	0.421679	
0.183042	0.365867	0.486818	0.585561	0.354972	0.241271	0.600392	0.274115	0.590437	0.435675	0.62097	0.300729	0.387728	0.222786	0.420871	0.150518	0.347959	0.298499	0.19016	0.492378	0.32985	0.485041	0.328214	0.402748	0.573448	0.34678	0.550415	0.561733	0.0628714	0.431588	
0.213298	0.343475	0.463344	0.601598	0.379068	0.262319	0.604141	0.301174	0.590913	0.428384	0.618206	0.276285	0.427109	0.226061	0.399991	0.203184	0.38597	0.29094	0.203649	0.52787	0.354826	0.473612	0.364595	0.409514	0.579552	0.334318	0.543031	0.552118	0.0923236	0.439118	
0.245801	0.318075	0.435136	0.614477	0.400144	0.283606	0.602941	0.32776	0.587617	0.416992	0.608644	0.251423	0.465729	0.228518	0.377014	0.25658	0.420474	0.279437	0.216197	0.558846	0.380165	0.456539	0.400355	0.412013	0.578968	0.319777	0.531399	0.538296	0.123444	0.444141	
0.279996	0.290101	0.402679	0.623979	0.417839	0.304768	0.596814	0.353419	0.580604	0.401694	0.592446	0.226571	0.502928	0.230114	0.352332	0.309792	0.450881	0.264186	0.227588	0.584774	0.405433	0.434115	0.434884	0.410204	0.571706	0.303406	0.515717	0.520501	0.1557	0.446571	
0.315297	0.260033	0.366527	0.62994	0.43185	0.325442	0.585865	0.37771	0.569994	0.382752	0.569891	0.202152	0.538068	0.230822	0.326369	0.36191	0.47667	0.245449	0.237629	0.605212	0.430198	0.406723	0.467589	0.404118	0.557889	0.285486	0.496254	0.49904	0.18854	0.446367	
0.3511	0.228384	0.327299	0.632258	0.441938	0.345276	0.57028	0.400218	0.55597	0.36049	0.541365	0.178584	0.570548	0.230631	0.299567	0.412041	0.4974	0.223546	0.246147	0.619809	0.454038	0.374833	0.497913	0.393858	0.537754	0.266323	0.473342	0.474278	0.221402	0.443532	
0.386792	0.195696	0.285665	0.630895	0.44793	0.36393	0.550326	0.420559	0.53877	0.335288	0.507354	0.156272	0.599813	0.229543	0.272387	0.459329	0.512717	0.198852	0.252997	0.628316	0.476542	0.33899	0.525334	0.3796	0.511645	0.246245	0.447374	0.446641	0.253724	0.438114	
0.421764	0.162529	0.242339	0.625872	0.449723	0.381084	0.526346	0.438383	0.51869	0.307579	0.468442	0.135595	0.625362	0.227577	0.245292	0.502964	0.522358	0.171789	0.258061	0.630587	0.497328	0.299807	0.549386	0.361589	0.48001	0.225595	0.418794	0.416599	0.284952	0.430206	
0.455416	0.12945	0.198062	0.617277	0.447288	0.396445	0.498748	0.453387	0.496073	0.277835	0.425294	0.11691	0.646757	0.224766	0.218747	0.542199	0.526159	0.142821	0.261253	0.626584	0.516038	0.257955	0.569655	0.340132	0.44339	0.204727	0.388091	0.384669	0.314552	0.419944	
0.487173	0.0970247	0.15359	0.605255	0.440665	0.40975	0.468006	0.465314	0.471306	0.246567	0.378648	0.100534	0.663634	0.221159	0.193205	0.576363	0.524054	0.112443	0.262518	0.616374	0.532353	0.21415	0.585795	0.315596	0.40241	0.183997	0.355791	0.351395	0.342019	0.407503	
0.516491	0.0658083	0.109686	0.590014	0.429968	0.420772	0.434644	0.473958	0.444813	0.214309	0.329302	0.0867485	0.675702	0.216818	0.169104	0.604872	0.516079	0.0811757	0.261835	0.600133	0.545994	0.16914	0.59753	0.288401	0.357773	0.163762	0.322445	0.317348	0.366881	0.393096	
0.542868	0.0363347	0.0671007	0.571813	0.415379	0.429322	0.399235	0.479174	0.417046	0.181613	0.278102	0.0757892	0.682756	0.211816	0.146856	0.627237	0.502371	0.0495529	0.259214	0.578139	0.556727	0.123698	0.60466	0.259013	0.310242	0.144366	0.288625	0.28311	0.388714	0.376969	
0.565854	0.00910827	0.026562	0.550964	0.39715	0.435254	0.362384	0.48087	0.388482	0.149038	0.225922	0.0678435	0.684674	0.20624	0.126842	0.643077	0.483165	0.0181162	0.254702	0.550767	0.564368	0.0785987	0.607061	0.227934	0.26063	0.126141	0.254909	0.249266	0.407143	0.359398	
0.585055	0	0	0.527824	0.37559	0.438465	0.324722	0.479019	0.359608	0.117142	0.173656	0.0630474	0.681425	0.200184	0.109404	0.65212	0.458789	0	0.248375	0.518486	0.568788	0.0346155	0.604694	0.195696	0.209787	0.1094	0.221874	0.216396	0.421854	0.340685	
